x2_1,y2_1,x2_2,y2_2,x2_3,y2_3,x2_4,y2_4,x2_5,y2_5,img_paths
81,163,172,113,135,13,51,40,10,119,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2238.png
86,133,131,93,116,72,48,46,53,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2239.png
72,130,141,95,123,67,38,34,50,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2240.png
73,118,122,99,114,72,56,61,62,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2241.png
88,144,155,110,118,35,67,48,18,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2242.png
90,154,162,109,130,25,58,49,14,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2243.png
71,122,124,94,113,75,42,51,58,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2244.png
83,122,156,107,111,57,77,53,37,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2245.png
82,122,125,92,125,92,41,57,61,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2246.png
98,126,126,106,105,43,65,62,29,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2247.png
100,155,137,99,136,26,54,39,37,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2248.png
80,152,150,102,143,38,53,29,41,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2249.png
99,138,139,109,117,56,55,39,42,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2250.png
82,128,136,87,117,68,78,44,52,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2251.png
83,134,133,93,109,72,78,50,47,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2252.png
95,155,148,111,125,46,31,39,36,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2253.png
83,126,135,90,114,66,66,36,55,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2254.png
82,128,163,106,113,56,73,45,47,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2255.png
80,145,150,99,130,53,47,39,42,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2256.png
97,157,136,98,129,54,55,58,45,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2257.png
80,141,141,97,116,67,51,13,40,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2258.png
83,129,137,97,120,69,58,44,54,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2259.png
80,151,149,97,125,61,38,13,37,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2260.png
88,136,153,97,124,62,56,39,38,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2261.png
76,130,133,91,122,69,37,51,56,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2262.png
95,149,141,102,143,45,65,57,43,94,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2263.png
92,166,153,106,146,43,56,50,29,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2264.png
90,161,123,95,121,69,57,69,58,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2265.png
81,138,150,114,123,47,63,32,42,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2266.png
89,121,141,109,111,58,67,63,47,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2267.png
86,127,163,101,116,68,80,53,46,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2268.png
92,130,161,92,122,60,82,46,48,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2269.png
89,149,151,101,122,62,58,30,42,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2270.png
81,148,155,99,121,54,33,9,37,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2271.png
108,139,139,114,111,19,58,53,26,93,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2272.png
94,172,158,112,152,15,50,42,15,118,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2273.png
86,129,152,102,116,60,70,38,51,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2274.png
92,148,144,111,118,49,42,36,42,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2275.png
78,138,134,93,124,69,38,38,53,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2276.png
79,136,156,96,133,51,64,27,43,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2277.png
84,127,134,89,111,71,82,52,43,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2278.png
90,130,149,104,124,55,66,59,27,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2279.png
88,157,121,97,121,72,59,70,58,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2280.png
81,131,137,90,112,68,82,47,48,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2281.png
85,142,166,109,137,40,56,36,30,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2282.png
84,160,167,109,146,31,46,32,24,114,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2283.png
83,139,154,98,136,57,56,33,44,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2284.png
78,164,168,115,147,23,40,5,29,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2285.png
74,148,154,103,149,44,51,33,38,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2286.png
91,151,170,99,140,50,49,45,14,117,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2287.png
73,153,159,103,146,31,44,28,36,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2288.png
91,142,171,102,118,53,65,35,23,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2289.png
101,139,131,103,135,47,58,41,43,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2290.png
100,145,138,110,130,32,60,36,33,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2291.png
82,148,138,98,123,62,50,34,46,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2292.png
103,166,154,116,140,28,50,11,26,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2293.png
77,139,130,102,124,62,52,46,55,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2294.png
82,133,145,96,117,63,68,31,50,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2295.png
75,158,135,97,122,63,41,46,45,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2296.png
91,141,132,113,123,46,61,40,41,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2297.png
92,150,152,99,129,54,48,52,28,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2298.png
79,144,145,91,125,64,54,19,37,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2299.png
99,135,124,106,139,36,66,45,39,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2300.png
80,137,137,91,122,67,49,40,42,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2301.png
84,148,164,105,146,43,59,40,24,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2302.png
88,160,148,97,125,60,38,29,29,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2303.png
100,130,125,109,111,34,65,60,33,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2304.png
100,119,117,107,109,45,71,63,36,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2305.png
100,142,143,113,141,28,66,51,26,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2306.png
105,141,128,99,133,43,65,58,48,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2307.png
103,132,130,103,132,38,62,53,38,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2308.png
97,126,127,108,123,40,77,48,34,88,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2309.png
78,152,176,104,137,22,57,32,20,119,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2310.png
82,131,144,119,123,49,73,42,42,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2311.png
94,161,152,101,123,57,41,21,35,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2312.png
94,125,133,103,104,52,71,66,43,91,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2313.png
76,142,153,100,137,48,50,24,46,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2314.png
100,126,128,108,102,43,71,57,30,92,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2315.png
97,130,126,107,124,42,62,44,35,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2316.png
103,143,121,93,124,56,64,64,56,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2317.png
90,123,155,104,109,57,77,56,33,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2318.png
89,167,157,98,130,47,40,36,17,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2319.png
89,168,123,94,120,63,57,66,56,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2320.png
100,145,150,114,135,37,56,30,23,114,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2321.png
99,129,130,110,120,35,68,58,22,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2322.png
103,135,125,105,131,39,69,59,45,93,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2323.png
88,148,143,90,119,57,47,41,30,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2324.png
106,155,138,107,137,26,61,56,37,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2325.png
100,153,147,102,141,18,63,54,29,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2326.png
102,134,125,105,136,39,55,50,39,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2327.png
86,120,142,95,107,62,81,55,57,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2328.png
100,144,139,110,137,32,54,32,23,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2329.png
108,121,121,102,131,30,71,60,51,91,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2330.png
92,156,173,105,133,24,60,45,6,114,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2331.png
92,163,166,101,138,39,52,41,14,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2332.png
71,139,122,96,117,68,56,66,59,93,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2333.png
90,148,162,102,126,28,60,41,28,114,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2334.png
100,142,135,109,150,13,62,55,23,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2335.png
86,141,125,93,122,59,67,68,55,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2336.png
82,139,161,94,132,40,63,32,39,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2337.png
90,134,125,99,118,65,67,68,54,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2338.png
79,137,144,86,118,55,60,30,52,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2339.png
85,119,140,98,118,72,74,52,58,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2340.png
100,131,123,104,134,43,68,50,42,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2341.png
80,134,143,95,121,57,60,45,43,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2342.png
97,142,138,103,128,30,60,38,30,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2343.png
83,134,162,116,119,43,62,38,34,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2344.png
78,124,147,102,111,50,75,41,51,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2345.png
88,126,165,98,118,60,78,53,34,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2346.png
92,155,170,107,129,24,59,48,8,117,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2347.png
96,142,134,95,134,28,65,63,46,94,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2348.png
107,141,131,108,142,31,61,48,33,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2349.png
95,145,132,105,131,48,47,46,41,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2350.png
86,160,155,104,146,57,53,47,25,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2351.png
98,139,148,113,126,36,68,56,26,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2352.png
109,134,127,108,143,27,63,50,32,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2353.png
94,140,147,94,136,42,66,61,35,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2354.png
83,159,150,105,133,21,59,53,31,93,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2355.png
72,152,146,111,137,29,38,29,41,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2356.png
90,134,148,104,108,45,65,62,38,85,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2357.png
102,127,120,102,121,42,72,62,50,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2358.png
96,152,153,95,128,43,54,52,28,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2359.png
102,143,135,110,144,15,63,51,26,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2360.png
99,131,133,98,129,39,74,60,42,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2361.png
94,159,134,99,136,42,61,57,45,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2362.png
77,141,156,110,121,51,66,27,43,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2363.png
95,132,151,116,117,52,82,47,28,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2364.png
96,147,164,114,128,45,62,30,10,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2365.png
94,129,141,112,113,48,71,58,24,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2366.png
101,161,150,111,156,12,32,21,4,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2367.png
80,161,149,104,140,30,49,34,37,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2368.png
106,138,138,112,111,24,61,48,12,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2369.png
89,132,127,107,121,49,77,52,51,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2370.png
82,152,135,97,118,64,43,42,46,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2371.png
96,172,143,95,135,54,45,58,37,93,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2372.png
93,155,151,102,140,21,67,51,28,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2373.png
78,122,134,94,119,65,48,42,58,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2374.png
99,148,154,102,125,53,70,29,36,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2375.png
90,124,130,106,113,52,72,65,30,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2376.png
81,154,141,98,118,58,39,33,41,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2377.png
82,159,161,107,150,27,47,19,34,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2378.png
90,138,123,102,115,63,55,64,61,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2379.png
85,151,162,95,127,57,63,22,25,117,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2380.png
81,133,126,88,115,67,46,42,58,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2381.png
82,135,127,92,111,68,37,26,52,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2382.png
82,134,141,108,123,42,57,39,50,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2383.png
92,127,122,110,108,46,72,64,44,90,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2384.png
88,166,159,98,135,50,44,36,18,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2385.png
94,128,122,108,111,50,62,50,45,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2386.png
94,161,175,112,129,45,50,17,10,117,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2387.png
98,132,131,100,103,40,62,68,45,89,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2388.png
95,137,138,101,129,30,53,46,25,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2389.png
80,134,163,111,124,41,60,35,40,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2390.png
87,159,161,96,121,50,36,9,29,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2391.png
84,127,156,92,113,61,76,48,53,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2392.png
78,149,134,97,130,58,46,53,51,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2393.png
84,159,165,112,138,18,46,21,28,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2394.png
91,163,146,98,125,55,41,42,29,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2395.png
99,150,124,99,127,52,57,58,51,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2396.png
86,156,136,86,120,62,50,21,47,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2397.png
84,139,125,91,115,68,53,65,60,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2398.png
96,124,123,106,98,50,71,65,45,90,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2399.png
85,131,169,106,116,57,72,44,37,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2400.png
80,144,145,94,120,60,41,25,46,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2401.png
77,128,140,91,118,62,54,31,51,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2402.png
89,142,121,97,112,69,58,63,58,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2403.png
93,153,151,107,126,26,69,49,20,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2404.png
85,155,133,101,119,56,50,49,45,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2405.png
96,127,124,111,111,46,71,64,20,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2406.png
87,127,158,103,114,61,71,46,44,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2407.png
92,172,166,102,149,15,58,42,21,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2408.png
97,157,148,97,129,54,43,49,31,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2409.png
89,151,118,97,119,62,65,69,60,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2410.png
86,171,166,88,149,34,46,51,16,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2411.png
86,152,139,98,135,45,64,60,43,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2412.png
94,158,132,96,127,63,54,60,46,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2413.png
94,126,124,110,108,47,70,65,27,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2414.png
94,163,172,103,124,15,60,45,13,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2415.png
68,147,151,87,128,55,24,25,35,117,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2416.png
91,151,152,95,126,50,44,58,27,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2417.png
81,145,168,106,133,33,52,17,37,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2418.png
107,123,118,95,129,60,68,62,52,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2419.png
79,138,135,91,117,58,46,37,51,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2420.png
94,132,135,96,115,69,63,48,49,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2421.png
79,111,118,90,108,68,59,71,70,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2422.png
79,134,142,84,123,60,66,26,47,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2423.png
93,118,127,112,105,60,78,64,22,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2424.png
109,158,138,84,125,58,39,54,38,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2425.png
79,142,140,90,122,62,38,26,46,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2426.png
99,144,147,107,125,44,44,46,27,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2427.png
100,113,113,102,110,27,64,56,30,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2428.png
94,145,139,90,121,51,57,55,40,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2429.png
83,139,149,96,122,66,75,37,42,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2430.png
81,151,159,97,128,57,31,22,30,114,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2431.png
90,132,139,95,128,60,67,64,43,94,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2432.png
87,148,170,111,119,27,57,36,24,116,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2433.png
105,143,135,110,140,40,48,41,29,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2434.png
71,142,138,104,127,60,41,46,50,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2435.png
93,138,144,112,103,40,63,61,40,85,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2436.png
83,149,155,98,138,49,56,35,37,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2437.png
93,130,137,119,105,49,70,58,27,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2438.png
102,146,145,111,106,30,59,55,23,89,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2439.png
83,128,138,85,113,64,79,43,43,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2440.png
84,128,150,99,111,63,72,45,45,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2441.png
100,126,131,103,112,42,70,67,38,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2442.png
76,136,148,92,124,60,43,31,42,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2443.png
93,119,121,115,105,60,76,65,44,115,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2444.png
95,137,141,112,113,43,68,56,15,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2445.png
85,159,131,101,131,57,60,51,48,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2446.png
83,146,131,95,129,60,65,61,50,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2447.png
88,130,160,108,115,56,71,49,28,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2448.png
86,152,148,99,131,53,55,50,30,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2449.png
100,147,144,113,132,37,64,22,21,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2450.png
89,173,154,101,127,44,37,33,23,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2451.png
101,164,149,113,146,13,51,35,17,115,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2452.png
84,135,157,96,119,60,73,35,43,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2453.png
89,154,154,100,149,56,57,57,30,94,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2454.png
82,136,149,104,127,58,60,27,50,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2455.png
89,129,137,101,117,68,58,61,41,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2456.png
92,144,140,105,99,41,65,60,34,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2457.png
93,117,118,104,93,61,73,72,56,87,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2458.png
98,136,137,110,111,32,67,55,21,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2459.png
93,130,131,110,110,41,70,58,21,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2460.png
76,141,133,92,122,69,39,48,50,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2461.png
77,136,143,114,126,43,65,34,45,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2462.png
94,130,129,112,106,44,68,57,21,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2463.png
96,130,126,115,127,54,64,61,37,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2464.png
76,144,154,104,135,41,54,40,37,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2465.png
80,149,138,102,135,38,57,42,44,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_2466.png
